Time,Angelo HQ SF Eel Gage Water Temp Outside CS450 degC,Angelo HQ SF Eel Gage Water Temp Outside degC
12/30/2020 5:50,4.299,
12/30/2020 5:55,4.292,
12/30/2020 6:00,4.286,
12/30/2020 6:05,4.28,
12/30/2020 6:10,4.275,
12/30/2020 6:15,4.27,
12/30/2020 6:20,4.266,
12/30/2020 6:25,4.261,
12/30/2020 6:30,4.256,
12/30/2020 6:35,4.25,
12/30/2020 6:40,4.245,
12/30/2020 6:45,4.24,
12/30/2020 6:50,4.234,
12/30/2020 6:55,4.229,
12/30/2020 7:00,4.224,
12/30/2020 7:05,4.22,
12/30/2020 7:10,4.215,
12/30/2020 7:15,4.21,
12/30/2020 7:20,4.205,
12/30/2020 7:25,4.202,
12/30/2020 7:30,4.197,
12/30/2020 7:35,4.192,
12/30/2020 7:40,4.188,
12/30/2020 7:45,4.182,
12/30/2020 7:50,4.177,
12/30/2020 7:55,4.171,
12/30/2020 8:00,4.165,
12/30/2020 8:05,4.159,
12/30/2020 8:10,4.153,
12/30/2020 8:15,4.147,
12/30/2020 8:20,4.141,
12/30/2020 8:25,4.136,
12/30/2020 8:30,4.13,
12/30/2020 8:35,4.125,
12/30/2020 8:40,4.119,
12/30/2020 8:45,4.113,
12/30/2020 8:50,4.108,
12/30/2020 8:55,4.102,
12/30/2020 9:00,4.096,
12/30/2020 9:05,4.091,
12/30/2020 9:10,4.086,
12/30/2020 9:15,4.081,
12/30/2020 9:20,4.076,
12/30/2020 9:25,4.072,
12/30/2020 9:30,4.067,
12/30/2020 9:35,4.063,
12/30/2020 9:40,4.059,
12/30/2020 9:45,4.055,
12/30/2020 9:50,4.051,
12/30/2020 9:55,4.047,
12/30/2020 10:00,4.044,
12/30/2020 10:05,4.04,
12/30/2020 10:10,4.038,
12/30/2020 10:15,4.036,
12/30/2020 10:20,4.034,
12/30/2020 10:25,4.033,
12/30/2020 10:30,4.031,
12/30/2020 10:35,4.032,
12/30/2020 10:40,4.035,
12/30/2020 10:45,4.043,
12/30/2020 10:50,4.049,
12/30/2020 10:55,4.055,
12/30/2020 11:00,4.064,
12/30/2020 11:05,4.072,
12/30/2020 11:10,4.084,
12/30/2020 11:15,4.092,
12/30/2020 11:20,4.1,
12/30/2020 11:25,4.105,
12/30/2020 11:30,4.112,
12/30/2020 11:35,4.119,
12/30/2020 11:40,4.131,
12/30/2020 11:45,4.134,
12/30/2020 11:50,4.138,
12/30/2020 11:55,4.151,
12/30/2020 12:00,4.161,
12/30/2020 12:05,4.169,
12/30/2020 12:10,4.175,
12/30/2020 12:15,4.185,
12/30/2020 12:20,4.192,
12/30/2020 12:25,4.201,
12/30/2020 12:30,4.208,
12/30/2020 12:35,4.213,
12/30/2020 12:40,4.217,
12/30/2020 12:45,4.221,
12/30/2020 12:50,4.227,
12/30/2020 12:55,4.233,
12/30/2020 13:00,4.24,
12/30/2020 13:05,4.251,
12/30/2020 13:10,4.257,
12/30/2020 13:15,4.262,
12/30/2020 13:20,4.268,
12/30/2020 13:25,4.274,
12/30/2020 13:30,4.281,
12/30/2020 13:35,4.285,
12/30/2020 13:40,4.29,
12/30/2020 13:45,4.293,
12/30/2020 13:50,4.299,
12/30/2020 13:55,4.306,
12/30/2020 14:00,4.313,
12/30/2020 14:05,4.318,
12/30/2020 14:10,4.321,
12/30/2020 14:15,4.323,
12/30/2020 14:20,4.325,
12/30/2020 14:25,4.328,
12/30/2020 14:30,4.331,
12/30/2020 14:35,4.335,
12/30/2020 14:40,4.337,
12/30/2020 14:45,4.34,
12/30/2020 14:50,4.344,
12/30/2020 14:55,4.348,
12/30/2020 15:00,4.354,
12/30/2020 15:05,4.357,
12/30/2020 15:10,4.359,
12/30/2020 15:15,4.36,
12/30/2020 15:20,4.363,
12/30/2020 15:25,4.365,
12/30/2020 15:30,4.368,
12/30/2020 15:35,4.371,
12/30/2020 15:40,4.374,
12/30/2020 15:45,4.377,
12/30/2020 15:50,4.38,
12/30/2020 15:55,4.384,
12/30/2020 16:00,4.387,
12/30/2020 16:05,4.391,
12/30/2020 16:10,4.394,
12/30/2020 16:15,4.398,
12/30/2020 16:20,4.403,
12/30/2020 16:25,4.407,
12/30/2020 16:30,4.411,
12/30/2020 16:35,4.415,
12/30/2020 16:40,4.42,
12/30/2020 16:45,4.423,
12/30/2020 16:50,4.428,
12/30/2020 16:55,4.432,
12/30/2020 17:00,4.436,
12/30/2020 17:05,4.441,
12/30/2020 17:10,4.445,
12/30/2020 17:15,4.45,
12/30/2020 17:20,4.454,
12/30/2020 17:25,4.459,
12/30/2020 17:30,4.464,
12/30/2020 17:35,4.469,
12/30/2020 17:40,4.473,
12/30/2020 17:45,4.478,
12/30/2020 17:50,4.483,
12/30/2020 17:55,4.488,
12/30/2020 18:00,4.493,
12/30/2020 18:05,4.499,
12/30/2020 18:10,4.505,
12/30/2020 18:15,4.511,
12/30/2020 18:20,4.517,
12/30/2020 18:25,4.525,
12/30/2020 18:30,4.532,
12/30/2020 18:35,4.539,
12/30/2020 18:40,4.545,
12/30/2020 18:45,4.553,
12/30/2020 18:50,4.562,
12/30/2020 18:55,4.57,
12/30/2020 19:00,4.579,
12/30/2020 19:05,4.589,
12/30/2020 19:10,4.6,
12/30/2020 19:15,4.61,
12/30/2020 19:20,4.619,
12/30/2020 19:25,4.628,
12/30/2020 19:30,4.636,
12/30/2020 19:35,4.644,
12/30/2020 19:40,4.651,
12/30/2020 19:45,4.66,
12/30/2020 19:50,4.668,
12/30/2020 19:55,4.676,
12/30/2020 20:00,4.684,
12/30/2020 20:05,4.691,
12/30/2020 20:10,4.699,
12/30/2020 20:15,4.706,
12/30/2020 20:20,4.714,
12/30/2020 20:25,4.721,
12/30/2020 20:30,4.73,
12/30/2020 20:35,4.737,
12/30/2020 20:40,4.745,
12/30/2020 20:45,4.753,
12/30/2020 20:50,4.76,
12/30/2020 20:55,4.768,
12/30/2020 21:00,4.776,
12/30/2020 21:05,4.784,
12/30/2020 21:10,4.791,
12/30/2020 21:15,4.799,
12/30/2020 21:20,4.807,
12/30/2020 21:25,4.815,
12/30/2020 21:30,4.822,
12/30/2020 21:35,4.828,
12/30/2020 21:40,4.833,
12/30/2020 21:45,4.84,
12/30/2020 21:50,4.847,
12/30/2020 21:55,4.855,
12/30/2020 22:00,4.863,
12/30/2020 22:05,4.871,
12/30/2020 22:10,4.877,
12/30/2020 22:15,4.885,
12/30/2020 22:20,4.893,
12/30/2020 22:25,4.901,
12/30/2020 22:30,4.909,
12/30/2020 22:35,4.916,
12/30/2020 22:40,4.923,
12/30/2020 22:45,4.929,
12/30/2020 22:50,4.934,
12/30/2020 22:55,4.939,
12/30/2020 23:00,4.945,
12/30/2020 23:05,4.951,
12/30/2020 23:10,4.958,
12/30/2020 23:15,4.965,
12/30/2020 23:20,4.97,
12/30/2020 23:25,4.974,
12/30/2020 23:30,4.978,
12/30/2020 23:35,4.983,
12/30/2020 23:40,4.987,
12/30/2020 23:45,4.991,
12/30/2020 23:50,4.996,
12/30/2020 23:55,5.001,
12/31/2020 0:00,5.007,
12/31/2020 0:05,5.012,
12/31/2020 0:10,5.018,
12/31/2020 0:15,5.024,
12/31/2020 0:20,5.029,
12/31/2020 0:25,5.035,
12/31/2020 0:30,5.041,
12/31/2020 0:35,5.047,
12/31/2020 0:40,5.052,
12/31/2020 0:45,5.057,
12/31/2020 0:50,5.062,
12/31/2020 0:55,5.066,
12/31/2020 1:00,5.07,
12/31/2020 1:05,5.073,
12/31/2020 1:10,5.077,
12/31/2020 1:15,5.08,
12/31/2020 1:20,5.084,
12/31/2020 1:25,5.088,
12/31/2020 1:30,5.091,
12/31/2020 1:35,5.094,
12/31/2020 1:40,5.098,
12/31/2020 1:45,5.101,
12/31/2020 1:50,5.104,
12/31/2020 1:55,5.107,
12/31/2020 2:00,5.111,
12/31/2020 2:05,5.114,
12/31/2020 2:10,5.117,
12/31/2020 2:15,5.12,
12/31/2020 2:20,5.123,
12/31/2020 2:25,5.126,
12/31/2020 2:30,5.13,
12/31/2020 2:35,5.133,
12/31/2020 2:40,5.136,
12/31/2020 2:45,5.139,
12/31/2020 2:50,5.142,
12/31/2020 2:55,5.143,
12/31/2020 3:00,5.144,
12/31/2020 3:05,5.146,
12/31/2020 3:10,5.149,
12/31/2020 3:15,5.151,
12/31/2020 3:20,5.153,
12/31/2020 3:25,5.154,
12/31/2020 3:30,5.155,
12/31/2020 3:35,5.156,
12/31/2020 3:40,5.157,
12/31/2020 3:45,5.158,
12/31/2020 3:50,5.158,
12/31/2020 3:55,5.158,
12/31/2020 4:00,5.157,
12/31/2020 4:05,5.155,
12/31/2020 4:10,5.154,
12/31/2020 4:15,5.153,
12/31/2020 4:20,5.152,
12/31/2020 4:25,5.151,
12/31/2020 4:30,5.151,
12/31/2020 4:35,5.149,
12/31/2020 4:40,5.149,
12/31/2020 4:45,5.149,
12/31/2020 4:50,5.148,
12/31/2020 4:55,5.148,
12/31/2020 5:00,5.148,
12/31/2020 5:05,5.147,
12/31/2020 5:10,5.147,
12/31/2020 5:15,5.146,
12/31/2020 5:20,5.146,
12/31/2020 5:25,5.146,
12/31/2020 5:30,5.146,
12/31/2020 5:35,5.146,
12/31/2020 5:40,5.146,
12/31/2020 5:45,5.147,
12/31/2020 5:50,5.147,
12/31/2020 5:55,5.147,
12/31/2020 6:00,5.147,
12/31/2020 6:05,5.147,
12/31/2020 6:10,5.145,
12/31/2020 6:15,5.143,
12/31/2020 6:20,5.142,
12/31/2020 6:25,5.14,
12/31/2020 6:30,5.139,
12/31/2020 6:35,5.138,
12/31/2020 6:40,5.138,
12/31/2020 6:45,5.137,
12/31/2020 6:50,5.136,
12/31/2020 6:55,5.135,
12/31/2020 7:00,5.133,
12/31/2020 7:05,5.131,
12/31/2020 7:10,5.13,
12/31/2020 7:15,5.129,
12/31/2020 7:20,5.128,
12/31/2020 7:25,5.127,
12/31/2020 7:30,5.126,
12/31/2020 7:35,5.125,
12/31/2020 7:40,5.124,
12/31/2020 7:45,5.123,
12/31/2020 7:50,5.121,
12/31/2020 7:55,5.119,
12/31/2020 8:00,5.117,
12/31/2020 8:05,5.114,
12/31/2020 8:10,5.111,
12/31/2020 8:15,5.108,
12/31/2020 8:20,5.106,
12/31/2020 8:25,5.104,
12/31/2020 8:30,5.102,
12/31/2020 8:35,5.1,
12/31/2020 8:40,5.098,
12/31/2020 8:45,5.096,
12/31/2020 8:50,5.093,
12/31/2020 8:55,5.093,
12/31/2020 9:00,5.095,
12/31/2020 9:05,5.099,
12/31/2020 9:10,5.102,
12/31/2020 9:15,5.104,
12/31/2020 9:20,5.107,
12/31/2020 9:25,5.11,
12/31/2020 9:30,5.114,
12/31/2020 9:35,5.118,
12/31/2020 9:40,5.122,
12/31/2020 9:45,5.126,
12/31/2020 9:50,5.132,
12/31/2020 9:55,5.137,
12/31/2020 10:00,5.143,
12/31/2020 10:05,5.15,
12/31/2020 10:10,5.156,
12/31/2020 10:15,5.16,
12/31/2020 10:20,5.164,
12/31/2020 10:25,5.17,
12/31/2020 10:30,5.177,
12/31/2020 10:35,5.185,
12/31/2020 10:40,5.195,
12/31/2020 10:45,5.205,
12/31/2020 10:50,5.213,
12/31/2020 10:55,5.22,
12/31/2020 11:00,5.226,
12/31/2020 11:05,5.233,
12/31/2020 11:10,5.241,
12/31/2020 11:15,5.25,
12/31/2020 11:20,5.26,
12/31/2020 11:25,5.272,
12/31/2020 11:30,5.283,
12/31/2020 11:35,5.293,
12/31/2020 11:40,5.302,
12/31/2020 11:45,5.311,
12/31/2020 11:50,5.32,
12/31/2020 11:55,5.331,
12/31/2020 12:00,5.341,
12/31/2020 12:05,5.352,
12/31/2020 12:10,5.362,
12/31/2020 12:15,5.373,
12/31/2020 12:20,5.384,
12/31/2020 12:25,5.397,
12/31/2020 12:30,5.409,
12/31/2020 12:35,5.42,
12/31/2020 12:40,5.427,
12/31/2020 12:45,5.436,
12/31/2020 12:50,5.445,
12/31/2020 12:55,5.455,
12/31/2020 13:00,5.469,
12/31/2020 13:05,5.482,
12/31/2020 13:10,5.495,
12/31/2020 13:15,5.508,
12/31/2020 13:20,5.521,
12/31/2020 13:25,5.534,
12/31/2020 13:30,5.548,
12/31/2020 13:35,5.563,
12/31/2020 13:40,5.576,
12/31/2020 13:45,5.59,
12/31/2020 13:50,5.605,
12/31/2020 13:55,5.617,
12/31/2020 14:00,5.628,
12/31/2020 14:05,5.639,
12/31/2020 14:10,5.645,
12/31/2020 14:15,5.65,
12/31/2020 14:20,5.658,
12/31/2020 14:25,5.671,
12/31/2020 14:30,5.685,
12/31/2020 14:35,5.698,
12/31/2020 14:40,5.71,
12/31/2020 14:45,5.72,
12/31/2020 14:50,5.729,
12/31/2020 14:55,5.739,
12/31/2020 15:00,5.752,
12/31/2020 15:05,5.764,
12/31/2020 15:10,5.776,
12/31/2020 15:15,5.787,
12/31/2020 15:20,5.795,
12/31/2020 15:25,5.802,
12/31/2020 15:30,5.808,
12/31/2020 15:35,5.813,
12/31/2020 15:40,5.815,
12/31/2020 15:45,5.816,
12/31/2020 15:50,5.817,
12/31/2020 15:55,5.817,
12/31/2020 16:00,5.816,
12/31/2020 16:05,5.816,
12/31/2020 16:10,5.817,
12/31/2020 16:15,5.818,
12/31/2020 16:20,5.819,
12/31/2020 16:25,5.821,
12/31/2020 16:30,5.823,
12/31/2020 16:35,5.826,
12/31/2020 16:40,5.828,
12/31/2020 16:45,5.831,
12/31/2020 16:50,5.834,
12/31/2020 16:55,5.837,
12/31/2020 17:00,5.841,
12/31/2020 17:05,5.844,
12/31/2020 17:10,5.847,
12/31/2020 17:15,5.85,
12/31/2020 17:20,5.853,
12/31/2020 17:25,5.855,
12/31/2020 17:30,5.858,
12/31/2020 17:35,5.861,
12/31/2020 17:40,5.864,
12/31/2020 17:45,5.867,
12/31/2020 17:50,5.869,
12/31/2020 17:55,5.871,
12/31/2020 18:00,5.873,
12/31/2020 18:05,5.874,
12/31/2020 18:10,5.875,
12/31/2020 18:15,5.876,
12/31/2020 18:20,5.877,
12/31/2020 18:25,5.878,
12/31/2020 18:30,5.878,
12/31/2020 18:35,5.878,
12/31/2020 18:40,5.878,
12/31/2020 18:45,5.878,
12/31/2020 18:50,5.878,
12/31/2020 18:55,5.878,
12/31/2020 19:00,5.878,
12/31/2020 19:05,5.877,
12/31/2020 19:10,5.877,
12/31/2020 19:15,5.878,
12/31/2020 19:20,5.878,
12/31/2020 19:25,5.877,
12/31/2020 19:30,5.877,
12/31/2020 19:35,5.876,
12/31/2020 19:40,5.876,
12/31/2020 19:45,5.876,
12/31/2020 19:50,5.876,
12/31/2020 19:55,5.876,
12/31/2020 20:00,5.875,
12/31/2020 20:05,5.875,
12/31/2020 20:10,5.875,
12/31/2020 20:15,5.875,
12/31/2020 20:20,5.874,
12/31/2020 20:25,5.874,
12/31/2020 20:30,5.874,
12/31/2020 20:35,5.874,
12/31/2020 20:40,5.875,
12/31/2020 20:45,5.875,
12/31/2020 20:50,5.875,
12/31/2020 20:55,5.875,
12/31/2020 21:00,5.876,
12/31/2020 21:05,5.876,
12/31/2020 21:10,5.877,
12/31/2020 21:15,5.877,
12/31/2020 21:20,5.877,
12/31/2020 21:25,5.877,
12/31/2020 21:30,5.877,
12/31/2020 21:35,5.877,
12/31/2020 21:40,5.876,
12/31/2020 21:45,5.876,
12/31/2020 21:50,5.876,
12/31/2020 21:55,5.875,
12/31/2020 22:00,5.875,
12/31/2020 22:05,5.874,
12/31/2020 22:10,5.873,
12/31/2020 22:15,5.872,
12/31/2020 22:20,5.872,
12/31/2020 22:25,5.871,
12/31/2020 22:30,5.87,
12/31/2020 22:35,5.869,
12/31/2020 22:40,5.868,
12/31/2020 22:45,5.867,
12/31/2020 22:50,5.866,
12/31/2020 22:55,5.865,
12/31/2020 23:00,5.864,
12/31/2020 23:05,5.863,
12/31/2020 23:10,5.862,
12/31/2020 23:15,5.86,
12/31/2020 23:20,5.858,
12/31/2020 23:25,5.857,
12/31/2020 23:30,5.855,
12/31/2020 23:35,5.852,
12/31/2020 23:40,5.85,
12/31/2020 23:45,5.847,
12/31/2020 23:50,5.844,
12/31/2020 23:55,5.842,
1/1/2021 0:00,5.839,
1/1/2021 0:05,5.837,
1/1/2021 0:10,5.835,
1/1/2021 0:15,5.832,
1/1/2021 0:20,5.831,
1/1/2021 0:25,5.829,
1/1/2021 0:30,5.826,
1/1/2021 0:35,5.825,
1/1/2021 0:40,5.823,
1/1/2021 0:45,5.822,
1/1/2021 0:50,5.82,
1/1/2021 0:55,5.818,
1/1/2021 1:00,5.817,
1/1/2021 1:05,5.815,
1/1/2021 1:10,5.813,
1/1/2021 1:15,5.811,
1/1/2021 1:20,5.809,
1/1/2021 1:25,5.807,
1/1/2021 1:30,5.805,
1/1/2021 1:35,5.803,
1/1/2021 1:40,5.801,
1/1/2021 1:45,5.798,
1/1/2021 1:50,5.796,
1/1/2021 1:55,5.794,
1/1/2021 2:00,5.792,
1/1/2021 2:05,5.79,
1/1/2021 2:10,5.788,
1/1/2021 2:15,5.786,
1/1/2021 2:20,5.784,
1/1/2021 2:25,5.782,
1/1/2021 2:30,5.781,
1/1/2021 2:35,5.78,
1/1/2021 2:40,5.778,
1/1/2021 2:45,5.777,
1/1/2021 2:50,5.775,
1/1/2021 2:55,5.774,
1/1/2021 3:00,5.773,
1/1/2021 3:05,5.772,
1/1/2021 3:10,5.771,
1/1/2021 3:15,5.77,
1/1/2021 3:20,5.769,
1/1/2021 3:25,5.768,
1/1/2021 3:30,5.767,
1/1/2021 3:35,5.767,
1/1/2021 3:40,5.766,
1/1/2021 3:45,5.765,
1/1/2021 3:50,5.764,
1/1/2021 3:55,5.763,
1/1/2021 4:00,5.761,
1/1/2021 4:05,5.761,
1/1/2021 4:10,5.759,
1/1/2021 4:15,5.758,
1/1/2021 4:20,5.757,
1/1/2021 4:25,5.756,
1/1/2021 4:30,5.754,
1/1/2021 4:35,5.754,
1/1/2021 4:40,5.753,
1/1/2021 4:45,5.752,
1/1/2021 4:50,5.75,
1/1/2021 4:55,5.749,
1/1/2021 5:00,5.748,
1/1/2021 5:05,5.748,
1/1/2021 5:10,5.747,
1/1/2021 5:15,5.745,
1/1/2021 5:20,5.743,
1/1/2021 5:25,5.741,
1/1/2021 5:30,5.74,
1/1/2021 5:35,5.738,
1/1/2021 5:40,5.737,
1/1/2021 5:45,5.735,
1/1/2021 5:50,5.734,
1/1/2021 5:55,5.733,
1/1/2021 6:00,5.731,
1/1/2021 6:05,5.73,
1/1/2021 6:10,5.728,
1/1/2021 6:15,5.727,
1/1/2021 6:20,5.725,
1/1/2021 6:25,5.723,
1/1/2021 6:30,5.72,
1/1/2021 6:35,5.718,
1/1/2021 6:40,5.715,
1/1/2021 6:45,5.713,
1/1/2021 6:50,5.711,
1/1/2021 6:55,5.709,
1/1/2021 7:00,5.706,
1/1/2021 7:05,5.704,
1/1/2021 7:10,5.702,
1/1/2021 7:15,5.699,
1/1/2021 7:20,5.697,
1/1/2021 7:25,5.694,
1/1/2021 7:30,5.691,
1/1/2021 7:35,5.689,
1/1/2021 7:40,5.686,
1/1/2021 7:45,5.684,
1/1/2021 7:50,5.682,
1/1/2021 7:55,5.68,
1/1/2021 8:00,5.677,
1/1/2021 8:05,5.675,
1/1/2021 8:10,5.672,
1/1/2021 8:15,5.67,
1/1/2021 8:20,5.668,
1/1/2021 8:25,5.667,
1/1/2021 8:30,5.665,
1/1/2021 8:35,5.664,
1/1/2021 8:40,5.664,
1/1/2021 8:45,5.663,
1/1/2021 8:50,5.664,
1/1/2021 8:55,5.665,
1/1/2021 9:00,5.666,
1/1/2021 9:05,5.668,
1/1/2021 9:10,5.67,
1/1/2021 9:15,5.671,
1/1/2021 9:20,5.673,
1/1/2021 9:25,5.673,
1/1/2021 9:30,5.674,
1/1/2021 9:35,5.676,
1/1/2021 9:40,5.678,
1/1/2021 9:45,5.68,
1/1/2021 9:50,5.683,
1/1/2021 9:55,5.686,
1/1/2021 10:00,5.69,
1/1/2021 10:05,5.695,
1/1/2021 10:10,5.699,
1/1/2021 10:15,5.703,
1/1/2021 10:20,5.707,
1/1/2021 10:25,5.711,
1/1/2021 10:30,5.717,
1/1/2021 10:35,5.723,
1/1/2021 10:40,5.729,
1/1/2021 10:45,5.735,
1/1/2021 10:50,5.742,
1/1/2021 10:55,5.747,
1/1/2021 11:00,5.753,
1/1/2021 11:05,5.758,
1/1/2021 11:10,5.762,
1/1/2021 11:15,5.767,
1/1/2021 11:20,5.77,
1/1/2021 11:25,5.774,
1/1/2021 11:30,5.778,
1/1/2021 11:35,5.781,
1/1/2021 11:40,5.783,
1/1/2021 11:45,5.784,
1/1/2021 11:50,5.785,
1/1/2021 11:55,5.786,
1/1/2021 12:00,5.787,
1/1/2021 12:05,5.789,
1/1/2021 12:10,5.79,
1/1/2021 12:15,5.794,
1/1/2021 12:20,5.801,
1/1/2021 12:25,5.808,
1/1/2021 12:30,5.812,
1/1/2021 12:35,5.813,
1/1/2021 12:40,5.814,
1/1/2021 12:45,5.817,
1/1/2021 12:50,5.819,
1/1/2021 12:55,5.821,
1/1/2021 13:00,5.825,
1/1/2021 13:05,5.829,
1/1/2021 13:10,5.834,
1/1/2021 13:15,5.84,
1/1/2021 13:20,5.851,
1/1/2021 13:25,5.865,
1/1/2021 13:30,5.879,
1/1/2021 13:35,5.891,
1/1/2021 13:40,5.905,
1/1/2021 13:45,5.918,
1/1/2021 13:50,5.93,
1/1/2021 13:55,5.942,
1/1/2021 14:00,5.952,
1/1/2021 14:05,5.964,
1/1/2021 14:10,5.977,
1/1/2021 14:15,5.987,
1/1/2021 14:20,5.995,
1/1/2021 14:25,6.007,
1/1/2021 14:30,6.019,
1/1/2021 14:35,6.031,
1/1/2021 14:40,6.042,
1/1/2021 14:45,6.048,
1/1/2021 14:50,6.052,
1/1/2021 14:55,6.057,
1/1/2021 15:00,6.065,
1/1/2021 15:05,6.072,
1/1/2021 15:10,6.077,
1/1/2021 15:15,6.08,
1/1/2021 15:20,6.083,
1/1/2021 15:25,6.088,
1/1/2021 15:30,6.093,
1/1/2021 15:35,6.099,
1/1/2021 15:40,6.106,
1/1/2021 15:45,6.114,
1/1/2021 15:50,6.121,
1/1/2021 15:55,6.13,
1/1/2021 16:00,6.141,
1/1/2021 16:05,6.152,
1/1/2021 16:10,6.161,
1/1/2021 16:15,6.168,
1/1/2021 16:20,6.175,
1/1/2021 16:25,6.181,
1/1/2021 16:30,6.188,
1/1/2021 16:35,6.194,
1/1/2021 16:40,6.2,
1/1/2021 16:45,6.206,
1/1/2021 16:50,6.211,
1/1/2021 16:55,6.217,
1/1/2021 17:00,6.222,
1/1/2021 17:05,6.227,
1/1/2021 17:10,6.232,
1/1/2021 17:15,6.237,
1/1/2021 17:20,6.241,
1/1/2021 17:25,6.244,
1/1/2021 17:30,6.248,
1/1/2021 17:35,6.253,
1/1/2021 17:40,6.257,
1/1/2021 17:45,6.261,
1/1/2021 17:50,6.266,
1/1/2021 17:55,6.271,
1/1/2021 18:00,6.277,
1/1/2021 18:05,6.283,
1/1/2021 18:10,6.289,
1/1/2021 18:15,6.295,
1/1/2021 18:20,6.301,
1/1/2021 18:25,6.307,
1/1/2021 18:30,6.313,
1/1/2021 18:35,6.318,
1/1/2021 18:40,6.323,
1/1/2021 18:45,6.328,
1/1/2021 18:50,6.333,
1/1/2021 18:55,6.338,
1/1/2021 19:00,6.342,
1/1/2021 19:05,6.347,
1/1/2021 19:10,6.35,
1/1/2021 19:15,6.355,
1/1/2021 19:20,6.358,
1/1/2021 19:25,6.362,
1/1/2021 19:30,6.365,
1/1/2021 19:35,6.369,
1/1/2021 19:40,6.372,
1/1/2021 19:45,6.374,
1/1/2021 19:50,6.377,
1/1/2021 19:55,6.38,
1/1/2021 20:00,6.383,
1/1/2021 20:05,6.385,
1/1/2021 20:10,6.387,
1/1/2021 20:15,6.39,
1/1/2021 20:20,6.392,
1/1/2021 20:25,6.395,
1/1/2021 20:30,6.397,
1/1/2021 20:35,6.4,
1/1/2021 20:40,6.403,
1/1/2021 20:45,6.405,
1/1/2021 20:50,6.408,
1/1/2021 20:55,6.411,
1/1/2021 21:00,6.414,
1/1/2021 21:05,6.417,
1/1/2021 21:10,6.419,
1/1/2021 21:15,6.422,
1/1/2021 21:20,6.425,
1/1/2021 21:25,6.428,
1/1/2021 21:30,6.431,
1/1/2021 21:35,6.434,
1/1/2021 21:40,6.438,
1/1/2021 21:45,6.441,
1/1/2021 21:50,6.444,
1/1/2021 21:55,6.446,
1/1/2021 22:00,6.449,
1/1/2021 22:05,6.451,
1/1/2021 22:10,6.454,
1/1/2021 22:15,6.457,
1/1/2021 22:20,6.46,
1/1/2021 22:25,6.463,
1/1/2021 22:30,6.465,
1/1/2021 22:35,6.467,
1/1/2021 22:40,6.469,
1/1/2021 22:45,6.471,
1/1/2021 22:50,6.472,
1/1/2021 22:55,6.474,
1/1/2021 23:00,6.475,
1/1/2021 23:05,6.476,
1/1/2021 23:10,6.477,
1/1/2021 23:15,6.479,
1/1/2021 23:20,6.479,
1/1/2021 23:25,6.48,
1/1/2021 23:30,6.481,
1/1/2021 23:35,6.482,
1/1/2021 23:40,6.482,
1/1/2021 23:45,6.483,
1/1/2021 23:50,6.483,
1/1/2021 23:55,6.484,
1/2/2021 0:00,6.484,
1/2/2021 0:05,6.485,
1/2/2021 0:10,6.485,
1/2/2021 0:15,6.486,
1/2/2021 0:20,6.486,
1/2/2021 0:25,6.487,
1/2/2021 0:30,6.488,
1/2/2021 0:35,6.488,
1/2/2021 0:40,6.488,
1/2/2021 0:45,6.489,
1/2/2021 0:50,6.49,
1/2/2021 0:55,6.49,
1/2/2021 1:00,6.491,
1/2/2021 1:05,6.492,
1/2/2021 1:10,6.493,
1/2/2021 1:15,6.493,
1/2/2021 1:20,6.494,
1/2/2021 1:25,6.495,
1/2/2021 1:30,6.496,
1/2/2021 1:35,6.497,
1/2/2021 1:40,6.498,
1/2/2021 1:45,6.499,
1/2/2021 1:50,6.5,
1/2/2021 1:55,6.501,
1/2/2021 2:00,6.502,
1/2/2021 2:05,6.503,
1/2/2021 2:10,6.504,
1/2/2021 2:15,6.505,
1/2/2021 2:20,6.507,
1/2/2021 2:25,6.508,
1/2/2021 2:30,6.509,
1/2/2021 2:35,6.511,
1/2/2021 2:40,6.512,
1/2/2021 2:45,6.513,
1/2/2021 2:50,6.514,
1/2/2021 2:55,6.515,
1/2/2021 3:00,6.516,
1/2/2021 3:05,6.518,
1/2/2021 3:10,6.519,
1/2/2021 3:15,6.52,
1/2/2021 3:20,6.52,
1/2/2021 3:25,6.521,
1/2/2021 3:30,6.522,
1/2/2021 3:35,6.523,
1/2/2021 3:40,6.525,
1/2/2021 3:45,6.526,
1/2/2021 3:50,6.528,
1/2/2021 3:55,6.53,
1/2/2021 4:00,6.531,
1/2/2021 4:05,6.534,
1/2/2021 4:10,6.536,
1/2/2021 4:15,6.539,
1/2/2021 4:20,6.541,
1/2/2021 4:25,6.543,
1/2/2021 4:30,6.545,
1/2/2021 4:35,6.547,
1/2/2021 4:40,6.549,
1/2/2021 4:45,6.552,
1/2/2021 4:50,6.554,
1/2/2021 4:55,6.556,
1/2/2021 5:00,6.559,
1/2/2021 5:05,6.561,
1/2/2021 5:10,6.563,
1/2/2021 5:15,6.565,
1/2/2021 5:20,6.568,
1/2/2021 5:25,6.57,
1/2/2021 5:30,6.573,
1/2/2021 5:35,6.575,
1/2/2021 5:40,6.578,
1/2/2021 5:45,6.579,
1/2/2021 5:50,6.581,
1/2/2021 5:55,6.582,
1/2/2021 6:00,6.585,
1/2/2021 6:05,6.587,
1/2/2021 6:10,6.588,
1/2/2021 6:15,6.59,
1/2/2021 6:20,6.591,
